date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season
2023-02-25,S007,SPO-P0001,W04,SUP14,12.0,54.0,0,0,0.0,0,17017.32,1418.11,0.0,0,Cold,Winter
2023-02-25,S007,TOY-P0027,W04,SUP02,10.0,105.0,0,0,0.0,0,14048.2,1404.82,0.0,0,Cloudy,Winter
2023-02-25,S009,BEA-P0030,W01,SUP12,9.0,153.0,136,0,9.0,0,4844.61,538.29,0.0,0,Sunny,Winter
2023-02-25,S010,TOY-P0006,W01,SUP06,1.0,154.0,0,0,0.0,0,457.75,457.75,0.0,0,Cloudy,Winter
2023-02-25,S011,ELE-P0022,W05,SUP04,12.0,183.0,0,0,0.0,0,267807.36,22317.28,0.0,0,Cold,Winter
2023-02-25,S013,GRO-P0003,W07,SUP03,23.0,95.0,0,0,0.0,0,3339.6,145.2,0.0,0,Cold,Winter
2023-02-25,S015,SPO-P0002,W04,SUP19,17.0,57.0,0,0,0.0,0,114893.48,6758.44,0.0,0,Sunny,Winter
2023-02-25,S016,GRO-P0014,W06,SUP01,38.0,68.0,0,0,0.0,0,9403.48,247.46,0.0,0,Cold,Winter
2023-02-25,S016,KIT-P0006,W06,SUP12,5.0,190.0,0,118,0.0,0,30912.45,6182.49,0.0,0,Cold,Winter
2023-02-25,S017,BEA-P0030,W01,SUP12,22.0,89.0,0,0,0.0,0,11842.38,538.29,0.0,0,Sunny,Winter
2023-02-25,S017,KIT-P0002,W01,SUP05,7.0,77.0,123,0,9.0,0,32809.63,4687.09,0.0,0,Cold,Winter
2023-02-25,S018,BEA-P0021,W02,SUP06,8.0,175.0,0,146,0.0,0,8484.48,1060.56,0.0,0,Cloudy,Winter
2023-02-25,S019,STA-P0005,W02,SUP14,5.0,73.0,123,0,13.0,0,2020.2,404.04,0.0,0,Cold,Winter
2023-02-25,S020,CLO-P0002,W05,SUP03,8.0,81.0,0,0,0.0,0,1251.28,156.41,0.0,0,Cloudy,Winter
2023-02-25,S020,TOY-P0009,W05,SUP06,10.0,190.0,0,0,0.0,0,1587.6,158.76,0.0,0,Cold,Winter
2023-02-25,S021,KIT-P0020,W02,SUP02,15.0,176.0,0,0,0.0,0,55038.45,3669.23,0.0,0,Cloudy,Winter
2023-02-25,S021,PET-P0012,W02,SUP06,17.0,77.0,0,0,0.0,0,8017.71,471.63,0.0,0,Cloudy,Winter
2023-02-25,S022,ELE-P0008,W01,SUP04,7.0,128.0,0,0,0.0,0,3282.58,468.94,0.0,0,Cold,Winter
2023-02-25,S023,TOY-P0001,W05,SUP02,3.0,153.0,0,0,0.0,0,1420.38,473.46,0.0,0,Cold,Winter
2023-02-25,S024,FUR-P0005,W04,SUP02,3.0,128.0,0,0,0.0,0,697.62,232.54,18.0,1,Cloudy,Winter
2023-02-25,S024,PET-P0007,W04,SUP04,25.0,80.0,0,0,0.0,0,26635.5,1065.42,7.0,1,Cold,Winter
2023-02-25,S024,TOY-P0018,W04,SUP02,48.0,40.0,57,0,8.0,0,24384.96,508.02,0.0,0,Unknown,Winter
2023-02-25,S025,GRO-P0035,W07,SUP04,9.0,61.0,103,0,9.0,0,1005.75,111.75,15.0,1,Cold,Winter
2023-02-25,S025,KIT-P0006,W07,SUP12,9.0,174.0,0,0,0.0,0,55642.41,6182.49,0.0,0,Sunny,Winter
2023-02-25,S025,STA-P0020,W07,SUP08,6.0,132.0,0,0,0.0,0,1606.44,267.74,0.0,0,Cold,Winter
2023-02-25,S025,STA-P0021,W07,SUP17,17.0,69.0,132,0,31.0,0,9228.79,542.87,0.0,0,Cloudy,Winter
2023-02-26,S001,ELE-P0016,W01,SUP04,5.0,74.0,100,0,9.0,0,1516.6,303.32,0.0,0,Sunny,Winter
2023-02-26,S001,GRO-P0004,W01,SUP03,12.0,120.0,0,83,0.0,0,6550.56,545.88,0.0,0,Sunny,Winter
2023-02-26,S002,TOY-P0039,W01,SUP12,8.0,44.0,78,0,9.0,0,3730.56,466.32,0.0,0,Cloudy,Winter
2023-02-26,S003,CLO-P0031,W02,SUP15,2.0,165.0,0,0,0.0,0,1436.38,718.19,0.0,0,Cloudy,Winter
2023-02-26,S006,STA-P0030,W02,SUP02,9.0,32.0,65,0,8.0,0,4834.62,537.18,0.0,0,Cloudy,Winter
2023-02-26,S009,CLO-P0011,W01,SUP06,55.0,212.0,0,0,0.0,0,31965.45,581.19,0.0,0,Cloudy,Winter
2023-02-26,S009,GRO-P0025,W01,SUP06,11.0,149.0,0,0,0.0,0,4248.97,386.27,0.0,0,Sunny,Winter
2023-02-26,S010,TOY-P0028,W01,SUP17,5.0,185.0,0,0,0.0,0,830.55,166.11,0.0,0,Cold,Winter
2023-02-26,S011,CLO-P0004,W05,SUP06,6.0,213.0,0,0,0.0,0,2002.08,333.68,0.0,0,Cold,Winter
2023-02-26,S011,ELE-P0020,W05,SUP04,6.0,121.0,0,0,0.0,0,2024.04,337.34,0.0,0,Sunny,Winter
2023-02-26,S011,SPO-P0018,W05,SUP11,17.0,210.0,0,0,0.0,0,25393.92,1493.76,0.0,0,Cloudy,Winter
2023-02-26,S011,TOY-P0012,W05,SUP02,32.0,129.0,0,96,0.0,0,14169.6,442.8,0.0,0,Cold,Winter
2023-02-26,S012,TOY-P0034,W05,SUP18,16.0,62.0,105,0,27.0,0,6105.92,381.62,0.0,0,Sunny,Winter
2023-02-26,S013,CLO-P0011,W07,SUP06,4.0,138.0,0,0,0.0,0,2324.76,581.19,0.0,0,Cloudy,Winter
2023-02-26,S014,TOY-P0025,W07,SUP19,5.0,45.0,0,0,0.0,0,4239.5,847.9,0.0,0,Sunny,Winter
2023-02-26,S016,CLO-P0037,W06,SUP12,13.0,22.0,55,0,12.0,0,6436.56,495.12,6.0,1,Cold,Winter
2023-02-26,S016,ELE-P0029,W06,SUP17,22.0,235.0,0,0,0.0,0,346750.36,15761.38,0.0,0,Cold,Winter
2023-02-26,S016,ELE-P0031,W06,SUP09,11.0,81.0,0,58,0.0,0,421879.92,38352.72,18.0,1,Cloudy,Winter
2023-02-26,S016,ELE-P0036,W06,SUP06,11.0,86.0,0,0,0.0,0,415162.77,37742.07,0.0,0,Sunny,Winter
2023-02-26,S016,STA-P0005,W06,SUP14,6.0,177.0,0,0,0.0,0,2424.24,404.04,0.0,0,Cold,Winter
2023-02-26,S016,STA-P0006,W06,SUP19,12.0,134.0,0,0,0.0,0,3639.84,303.32,17.0,1,Cold,Winter
2023-02-26,S018,HOM-P0002,W02,SUP04,5.0,136.0,0,0,0.0,0,12550.2,2510.04,0.0,0,Cold,Winter
2023-02-26,S019,STA-P0031,W02,SUP16,9.0,47.0,0,0,0.0,0,7414.29,823.81,0.0,0,Unknown,Winter
2023-02-26,S020,HOM-P0022,W05,SUP08,9.0,60.0,0,0,0.0,0,12040.92,1337.88,0.0,0,Cold,Winter
2023-02-26,S020,PET-P0031,W05,SUP13,7.0,72.0,0,0,0.0,0,11404.61,1629.23,0.0,0,Cold,Winter
2023-02-26,S020,STA-P0003,W05,SUP20,5.0,100.0,0,0,0.0,0,2231.2,446.24,0.0,0,Cold,Winter
2023-02-26,S020,TOY-P0008,W05,SUP02,6.0,149.0,0,0,0.0,0,1081.92,180.32,18.0,1,Sunny,Winter
2023-02-26,S021,ELE-P0022,W02,SUP04,31.0,141.0,0,0,0.0,0,691835.68,22317.28,0.0,0,Cloudy,Winter
2023-02-26,S024,BEA-P0007,W04,SUP02,13.0,319.0,0,0,0.0,0,11808.55,908.35,5.0,1,Cold,Winter
2023-02-26,S024,CLO-P0002,W04,SUP03,3.0,179.0,0,0,0.0,0,469.23,156.41,0.0,0,Cloudy,Winter
2023-02-26,S024,ELE-P0035,W04,SUP04,4.0,121.0,0,0,0.0,0,28617.16,7154.29,13.0,1,Cloudy,Winter
2023-02-26,S024,TOY-P0008,W04,SUP02,12.0,77.0,126,0,11.0,0,2638.8,219.9,0.0,0,Cloudy,Winter
2023-02-26,S025,ELE-P0026,W07,SUP07,9.0,135.0,0,0,0.0,0,231507.63,25723.07,0.0,0,Cloudy,Winter
2023-02-26,S025,SPO-P0018,W07,SUP11,15.0,117.0,0,0,0.0,0,22406.4,1493.76,0.0,0,Sunny,Winter
2023-02-27,S001,BEA-P0008,W01,SUP09,8.0,105.0,0,0,0.0,0,5760.88,720.11,0.0,0,Cold,Winter
2023-02-27,S002,PET-P0010,W01,SUP18,52.0,288.0,0,0,0.0,0,53888.64,1036.32,0.0,0,Sunny,Winter
2023-02-27,S003,SPO-P0030,W02,SUP09,15.0,63.0,0,0,0.0,0,76264.05,5084.27,0.0,0,Sunny,Winter
2023-02-27,S003,TOY-P0027,W02,SUP02,2.0,114.0,0,0,0.0,0,2809.64,1404.82,0.0,0,Sunny,Winter
2023-02-27,S010,ELE-P0008,W01,SUP04,6.0,59.0,90,0,10.0,0,2813.64,468.94,0.0,0,Sunny,Winter
2023-02-27,S013,FUR-P0038,W07,SUP12,4.0,146.0,0,0,0.0,0,86409.72,21602.43,0.0,0,Cloudy,Winter
2023-02-27,S015,BEA-P0015,W04,SUP15,35.0,17.0,118,0,24.0,0,33791.8,965.48,0.0,0,Cold,Winter
2023-02-27,S016,FUR-P0012,W06,SUP08,12.0,106.0,0,0,0.0,0,1798.68,149.89,0.0,0,Cloudy,Winter
2023-02-27,S017,TOY-P0011,W01,SUP06,3.0,88.0,0,0,0.0,0,444.06,148.02,0.0,0,Cloudy,Winter
2023-02-27,S019,KIT-P0009,W02,SUP18,15.0,138.0,0,0,0.0,0,45007.65,3000.51,0.0,0,Sunny,Winter
2023-02-27,S019,SPO-P0031,W02,SUP17,6.0,64.0,0,0,0.0,0,8458.02,1409.67,0.0,0,Sunny,Winter
2023-02-27,S020,BEA-P0013,W05,SUP12,3.0,44.0,0,0,0.0,0,1666.11,555.37,25.0,1,Sunny,Winter
2023-02-27,S020,GRO-P0025,W05,SUP06,6.0,157.0,0,0,0.0,0,2317.62,386.27,0.0,0,Cold,Winter
2023-02-27,S020,HOM-P0030,W05,SUP18,20.0,201.0,0,0,0.0,0,47099.4,2354.97,0.0,0,Sunny,Winter
2023-02-27,S020,KIT-P0030,W05,SUP18,3.0,362.0,0,0,0.0,0,5713.98,1904.66,0.0,0,Cold,Winter
2023-02-27,S021,KIT-P0014,W02,SUP16,11.0,101.0,0,0,0.0,0,29123.82,2647.62,0.0,0,Sunny,Winter
2023-02-27,S021,STA-P0004,W02,SUP07,2.0,118.0,0,75,0.0,0,914.16,457.08,0.0,0,Cold,Winter
2023-02-27,S022,BEA-P0012,W01,SUP20,10.0,29.0,62,0,25.0,0,4567.2,456.72,0.0,0,Cold,Winter
2023-02-27,S024,CLO-P0022,W04,SUP17,71.0,38.0,95,0,30.0,0,45753.82,644.42,0.0,0,Cold,Winter
2023-02-27,S024,FUR-P0023,W04,SUP03,22.0,17.0,88,0,5.0,0,342472.24,15566.92,0.0,0,Cloudy,Winter
2023-02-27,S024,KIT-P0029,W04,SUP06,8.0,440.0,0,0,0.0,0,25757.12,3219.64,0.0,0,Cold,Winter
2023-02-27,S024,STA-P0031,W04,SUP16,3.0,65.0,0,0,0.0,0,2471.43,823.81,0.0,0,Sunny,Winter
2023-02-28,S001,STA-P0011,W01,SUP17,6.0,63.0,0,0,0.0,0,3649.32,608.22,0.0,0,Cold,Winter
2023-02-28,S001,STA-P0018,W01,SUP19,1.0,111.0,0,0,0.0,0,751.66,751.66,0.0,0,Cold,Winter
2023-02-28,S003,ELE-P0015,W02,SUP04,5.0,167.0,0,0,0.0,0,3439.15,687.83,0.0,0,Cloudy,Winter
2023-02-28,S003,HOM-P0022,W02,SUP08,7.0,45.0,0,0,0.0,0,9365.16,1337.88,0.0,0,Cloudy,Winter
2023-02-28,S004,BEA-P0015,W02,SUP15,8.0,274.0,0,0,0.0,0,7723.84,965.48,0.0,0,Cloudy,Winter
2023-02-28,S004,FUR-P0012,W02,SUP08,5.0,88.0,0,0,0.0,0,749.45,149.89,0.0,0,Sunny,Winter
2023-02-28,S005,ELE-P0008,W03,SUP04,8.0,204.0,0,0,0.0,0,3751.52,468.94,0.0,0,Cold,Winter
2023-02-28,S005,TOY-P0028,W03,SUP17,6.0,321.0,0,253,0.0,0,996.66,166.11,0.0,0,Sunny,Winter
2023-02-28,S006,CLO-P0027,W02,SUP01,2.0,100.0,0,0,0.0,0,1412.32,706.16,0.0,0,Cloudy,Winter
2023-02-28,S006,ELE-P0021,W02,SUP19,7.0,78.0,0,0,0.0,0,160266.4,22895.2,0.0,0,Cold,Winter
2023-02-28,S006,GRO-P0017,W02,SUP01,2.0,145.0,0,0,0.0,0,163.9,81.95,32.0,1,Cold,Winter
2023-02-28,S006,GRO-P0021,W02,SUP09,2.0,88.0,0,0,0.0,0,206.66,103.33,32.0,1,Sunny,Winter
2023-02-28,S006,TOY-P0039,W02,SUP12,38.0,76.0,0,0,0.0,0,17720.16,466.32,0.0,0,Cloudy,Winter
2023-02-28,S007,BEA-P0009,W04,SUP18,34.0,69.0,0,0,0.0,0,15495.84,455.76,20.0,1,Sunny,Winter
2023-02-28,S007,SPO-P0023,W04,SUP14,14.0,80.0,0,0,0.0,0,41303.92,2950.28,0.0,0,Cold,Winter
2023-02-28,S008,ELE-P0005,W05,SUP07,6.0,199.0,0,0,0.0,0,876.78,146.13,17.0,1,Cloudy,Winter
2023-02-28,S009,CLO-P0036,W01,SUP09,19.0,352.0,0,0,0.0,0,13750.11,723.69,0.0,0,Cold,Winter
2023-02-28,S009,PET-P0018,W01,SUP01,6.0,134.0,0,91,0.0,0,6476.1,1079.35,0.0,0,Cloudy,Winter
2023-02-28,S010,PET-P0005,W01,SUP07,2.0,56.0,0,0,0.0,0,2818.2,1409.1,0.0,0,Sunny,Winter
2023-02-28,S010,PET-P0033,W01,SUP18,11.0,38.0,94,0,23.0,0,8455.26,768.66,0.0,0,Sunny,Winter
2023-02-28,S011,CLO-P0003,W05,SUP06,15.0,113.0,0,0,0.0,0,5640.45,376.03,16.0,1,Sunny,Winter
2023-02-28,S014,KIT-P0026,W07,SUP04,2.0,41.0,0,0,0.0,0,884.68,442.34,0.0,0,Unknown,Winter
2023-02-28,S016,CLO-P0007,W06,SUP06,6.0,104.0,0,0,0.0,0,2854.26,475.71,0.0,0,Cloudy,Winter
2023-02-28,S016,CLO-P0025,W06,SUP03,38.0,104.0,0,0,0.0,0,40407.3,1063.35,0.0,0,Sunny,Winter
2023-02-28,S016,GRO-P0010,W06,SUP01,4.0,172.0,0,0,0.0,0,594.32,148.58,0.0,0,Cloudy,Winter
2023-02-28,S017,BEA-P0004,W01,SUP09,2.0,217.0,0,0,0.0,0,1326.64,663.32,0.0,0,Cloudy,Winter
2023-02-28,S019,CLO-P0028,W02,SUP01,7.0,92.0,0,0,0.0,0,2059.68,294.24,0.0,0,Cloudy,Winter
2023-02-28,S019,CLO-P0035,W02,SUP16,9.0,86.0,0,0,0.0,0,10023.84,1113.76,0.0,0,Cold,Winter
2023-02-28,S020,SPO-P0002,W05,SUP19,18.0,53.0,0,0,0.0,0,121651.92,6758.44,0.0,0,Cold,Winter
2023-02-28,S021,HOM-P0020,W02,SUP07,24.0,68.0,105,0,7.0,0,79856.16,3327.34,0.0,0,Cloudy,Winter
2023-02-28,S021,KIT-P0014,W02,SUP16,4.0,97.0,0,0,0.0,0,10590.48,2647.62,0.0,0,Cold,Winter
2023-02-28,S022,GRO-P0032,W01,SUP17,13.0,23.0,71,0,31.0,0,1069.25,82.25,0.0,0,Cold,Winter
2023-02-28,S023,BEA-P0026,W05,SUP11,11.0,126.0,0,0,0.0,0,8036.49,730.59,0.0,0,Sunny,Winter
2023-02-28,S023,HOM-P0017,W05,SUP13,4.0,202.0,0,0,0.0,0,11619.8,2904.95,0.0,0,Cloudy,Winter
2023-02-28,S023,KIT-P0035,W05,SUP03,5.0,182.0,0,0,0.0,0,15249.3,3049.86,0.0,0,Sunny,Winter
2023-02-28,S024,PET-P0018,W04,SUP01,2.0,119.0,0,0,0.0,0,2158.7,1079.35,0.0,0,Sunny,Winter
2023-02-28,S025,BEA-P0035,W07,SUP12,6.0,192.0,0,0,0.0,0,2937.24,489.54,0.0,0,Cloudy,Winter
2023-02-28,S025,CLO-P0006,W07,SUP05,14.0,55.0,0,0,0.0,0,4573.52,326.68,0.0,0,Cold,Winter
2023-02-28,S025,GRO-P0015,W07,SUP03,6.0,236.0,0,0,0.0,0,3395.34,565.89,0.0,0,Unknown,Winter
2023-02-28,S025,PET-P0032,W07,SUP18,6.0,295.0,0,0,0.0,0,12429.0,2071.5,0.0,0,Sunny,Winter
2023-03-01,S001,FUR-P0022,W01,SUP10,10.0,94.0,0,0,0.0,0,179854.3,17985.43,0.0,0,Cloudy,Winter
2023-03-01,S002,ELE-P0019,W01,SUP07,5.0,44.0,73,0,10.0,0,3069.8,613.96,0.0,0,Sunny,Winter
2023-03-01,S002,FUR-P0011,W01,SUP08,8.0,142.0,0,0,0.0,0,2536.96,317.12,37.0,1,Sunny,Summer
2023-03-01,S003,FUR-P0034,W02,SUP11,4.0,36.0,0,0,0.0,0,23894.36,5973.59,0.0,0,Sunny,Summer
2023-03-01,S003,TOY-P0029,W02,SUP11,13.0,56.0,0,0,0.0,0,15523.82,1194.14,0.0,0,Sunny,Summer
2023-03-01,S004,CLO-P0012,W02,SUP06,8.0,106.0,0,0,0.0,0,2424.08,303.01,0.0,0,Cloudy,Summer
2023-03-01,S006,GRO-P0040,W02,SUP09,13.0,88.0,0,0,0.0,0,3597.75,276.75,0.0,0,Unknown,Summer
2023-03-01,S006,PET-P0006,W02,SUP12,10.0,223.0,0,0,0.0,0,13934.2,1393.42,0.0,0,Unknown,Summer
2023-03-01,S006,SPO-P0032,W02,SUP18,11.0,220.0,0,0,0.0,0,70838.68,6439.88,0.0,0,Heatwave,Summer
2023-03-01,S007,HOM-P0024,W04,SUP09,6.0,111.0,0,0,0.0,0,18554.76,3092.46,0.0,0,Sunny,Summer
2023-03-01,S008,KIT-P0025,W05,SUP05,2.0,244.0,0,0,0.0,0,1017.22,508.61,0.0,0,Cloudy,Summer
2023-03-01,S011,SPO-P0013,W05,SUP15,42.0,263.0,0,0,0.0,0,227634.96,5419.88,0.0,0,Heatwave,Summer
2023-03-01,S012,HOM-P0025,W05,SUP13,6.0,207.0,0,0,0.0,0,13508.22,2251.37,0.0,0,Cloudy,Summer
2023-03-01,S012,TOY-P0001,W05,SUP02,8.0,241.0,0,0,0.0,0,2575.6,321.95,32.0,1,Sunny,Summer
2023-03-01,S013,FUR-P0031,W07,SUP06,10.0,117.0,0,0,0.0,0,50055.5,5005.55,0.0,0,Sunny,Summer
2023-03-01,S013,PET-P0007,W07,SUP04,32.0,99.0,0,0,0.0,0,36659.52,1145.61,0.0,0,Sunny,Summer
2023-03-01,S013,STA-P0034,W07,SUP06,9.0,226.0,0,0,0.0,0,3398.76,377.64,0.0,0,Sunny,Summer
2023-03-01,S015,PET-P0031,W04,SUP13,7.0,86.0,0,66,0.0,0,7298.97,1042.71,36.0,1,Sunny,Summer
2023-03-01,S015,SPO-P0001,W04,SUP14,5.0,25.0,62,0,10.0,0,5601.55,1120.31,21.0,1,Heatwave,Summer
2023-03-01,S016,SPO-P0014,W06,SUP16,7.0,145.0,0,0,0.0,0,44668.54,6381.22,0.0,0,Sunny,Summer
2023-03-01,S019,SPO-P0027,W02,SUP11,6.0,86.0,0,0,0.0,0,7463.34,1243.89,0.0,0,Heatwave,Summer
2023-03-01,S020,GRO-P0034,W05,SUP17,28.0,140.0,0,0,0.0,0,4799.48,171.41,0.0,0,Unknown,Summer
2023-03-01,S021,ELE-P0029,W02,SUP17,28.0,49.0,132,0,32.0,0,441318.64,15761.38,0.0,0,Sunny,Summer
2023-03-01,S021,ELE-P0038,W02,SUP20,16.0,54.0,0,0,0.0,0,363365.92,22710.37,0.0,0,Sunny,Summer
2023-03-01,S023,GRO-P0015,W05,SUP03,20.0,119.0,0,0,0.0,0,11317.8,565.89,0.0,0,Heatwave,Summer
2023-03-01,S024,FUR-P0001,W04,SUP08,1.0,162.0,0,0,0.0,0,374.74,374.74,0.0,0,Sunny,Summer
2023-03-01,S024,GRO-P0020,W04,SUP03,7.0,139.0,0,0,0.0,0,537.53,76.79,0.0,0,Sunny,Summer
2023-03-01,S025,GRO-P0011,W07,SUP05,11.0,284.0,0,0,0.0,0,3363.91,305.81,15.0,1,Sunny,Summer
2023-03-01,S025,HOM-P0020,W07,SUP07,57.0,128.0,0,0,0.0,0,189658.38,3327.34,0.0,0,Sunny,Summer
2023-03-02,S004,BEA-P0001,W02,SUP04,25.0,173.0,0,0,0.0,0,20021.75,800.87,0.0,0,Heatwave,Summer
2023-03-02,S004,FUR-P0012,W02,SUP08,10.0,78.0,0,0,0.0,0,1498.9,149.89,0.0,0,Cloudy,Summer
2023-03-02,S005,HOM-P0034,W03,SUP15,7.0,149.0,0,0,0.0,0,19524.61,2789.23,0.0,0,Sunny,Summer
2023-03-02,S005,KIT-P0024,W03,SUP05,2.0,116.0,0,0,0.0,0,6186.38,3093.19,0.0,0,Heatwave,Summer
2023-03-02,S006,ELE-P0040,W02,SUP09,9.5,48.0,0,0,0.0,0,774541.95,36882.95,0.0,0,Sunny,Summer
2023-03-02,S006,KIT-P0035,W02,SUP03,7.0,201.0,0,0,0.0,0,21349.02,3049.86,0.0,0,Sunny,Summer
2023-03-02,S007,CLO-P0027,W04,SUP01,7.0,59.0,0,0,0.0,0,4943.12,706.16,0.0,0,Cloudy,Summer
2023-03-02,S007,ELE-P0014,W04,SUP04,13.0,186.5,0,0,0.0,0,8227.7,632.9,0.0,0,Cloudy,Winter
2023-03-02,S008,BEA-P0013,W05,SUP12,6.0,41.0,0,0,0.0,0,4442.94,740.49,0.0,0,Sunny,Summer
2023-03-02,S010,ELE-P0008,W01,SUP04,18.0,41.0,108,0,12.0,0,8440.92,468.94,0.0,0,Sunny,Summer
2023-03-02,S010,ELE-P0022,W01,SUP04,8.0,132.0,0,0,0.0,0,178538.24,22317.28,0.0,0,Cold,Winter
2023-03-02,S010,PET-P0005,W01,SUP07,24.0,32.0,64,0,9.0,0,24349.2,1014.55,28.0,1,Sunny,Summer
2023-03-02,S012,BEA-P0012,W05,SUP20,10.0,217.0,0,0,0.0,0,4567.2,456.72,0.0,0,Heatwave,Summer
2023-03-02,S012,CLO-P0037,W05,SUP12,13.0,87.0,0,0,0.0,0,6847.36,526.72,0.0,0,Sunny,Summer
2023-03-02,S013,STA-P0002,W07,SUP05,10.0,126.0,0,0,0.0,0,7252.2,725.22,0.0,0,Heatwave,Summer
2023-03-02,S013,STA-P0029,W07,SUP05,7.0,174.0,0,109,0.0,0,7140.56,1020.08,0.0,0,Cloudy,Summer
2023-03-02,S013,TOY-P0022,W07,SUP14,48.0,62.0,0,0,0.0,0,38481.6,801.7,26.0,1,Cloudy,Summer
2023-03-02,S014,TOY-P0002,W07,SUP02,7.0,113.0,0,0,0.0,0,3340.47,477.21,0.0,0,Cold,Winter
2023-03-02,S016,HOM-P0015,W06,SUP01,8.0,98.0,0,71,0.0,0,8039.2,1004.9,0.0,0,Sunny,Summer
2023-03-02,S016,PET-P0003,W06,SUP06,3.0,248.0,0,0,0.0,0,3495.42,1165.14,0.0,0,Sunny,Summer
2023-03-02,S016,TOY-P0007,W06,SUP06,13.0,110.0,0,0,0.0,0,4655.3,358.1,0.0,0,Sunny,Summer
2023-03-02,S016,TOY-P0017,W06,SUP06,10.0,126.0,0,0,0.0,0,1540.7,154.07,0.0,0,Heatwave,Summer
2023-03-02,S017,BEA-P0021,W01,SUP06,9.0,60.0,0,0,0.0,0,9545.04,1060.56,0.0,0,Sunny,Summer
2023-03-02,S019,HOM-P0003,W02,SUP15,13.0,126.0,0,0,0.0,0,55092.31,4237.87,0.0,0,Sunny,Summer
2023-03-02,S019,STA-P0012,W02,SUP11,9.0,263.0,0,0,0.0,0,2684.97,298.33,0.0,0,Sunny,Summer
2023-03-02,S021,PET-P0015,W02,SUP11,9.0,53.0,103,0,11.0,0,12429.0,1381.0,0.0,0,Sunny,Summer
2023-03-02,S021,TOY-P0001,W02,SUP02,6.0,232.0,0,0,0.0,0,2840.76,473.46,0.0,0,Sunny,Summer
2023-03-02,S022,HOM-P0026,W01,SUP06,6.0,226.0,0,0,0.0,0,22180.74,3696.79,0.0,0,Sunny,Summer
2023-03-02,S022,PET-P0024,W01,SUP11,15.0,226.0,0,0,0.0,0,34445.25,2296.35,0.0,0,Sunny,Summer
2023-03-02,S022,TOY-P0023,W01,SUP14,9.0,136.0,0,0,0.0,0,7748.55,860.95,0.0,0,Cold,Winter
2023-03-02,S023,PET-P0010,W05,SUP18,15.0,160.0,0,0,0.0,0,15544.8,1036.32,0.0,0,Sunny,Summer
2023-03-02,S024,PET-P0023,W04,SUP18,4.0,97.0,0,0,0.0,0,3606.64,901.66,0.0,0,Sunny,Summer
2023-03-02,S024,SPO-P0029,W04,SUP09,25.0,12.0,73,0,4.0,0,139998.0,5599.92,0.0,0,Sunny,Summer
2023-03-02,S025,CLO-P0034,W07,SUP08,52.0,162.0,0,0,0.0,0,52967.2,1018.6,0.0,0,Cold,Winter
2023-03-02,S025,ELE-P0011,W07,SUP07,32.0,79.0,0,75,0.0,0,14734.4,460.45,0.0,0,Heatwave,Summer
2023-03-02,S025,KIT-P0025,W07,SUP05,7.0,111.0,0,0,0.0,0,3560.27,508.61,0.0,0,Cloudy,Winter
2023-03-02,S025,STA-P0034,W07,SUP06,13.0,294.0,0,0,0.0,0,4909.32,377.64,0.0,0,Unknown,Summer
2023-03-03,S001,PET-P0007,W01,SUP04,10.0,299.0,0,258,0.0,0,11456.1,1145.61,0.0,0,Cloudy,Summer
2023-03-03,S002,BEA-P0030,W01,SUP12,11.0,169.0,0,0,0.0,0,4381.63,398.33,26.0,1,Sunny,Summer
2023-03-03,S002,HOM-P0019,W01,SUP10,30.0,75.0,0,0,0.0,0,108585.3,3619.51,0.0,0,Heatwave,Summer
2023-03-03,S003,GRO-P0038,W02,SUP09,20.0,43.0,0,0,0.0,0,10417.0,520.85,0.0,0,Sunny,Summer
2023-03-03,S004,GRO-P0011,W02,SUP05,6.0,139.0,0,0,0.0,0,2158.68,359.78,0.0,0,Sunny,Summer
2023-03-03,S005,CLO-P0010,W03,SUP05,31.0,29.0,79,0,5.0,0,5512.42,177.82,0.0,0,Cloudy,Summer
2023-03-03,S005,HOM-P0017,W03,SUP13,9.0,42.0,154,0,9.0,0,26144.55,2904.95,0.0,0,Heatwave,Summer
2023-03-03,S005,SPO-P0013,W03,SUP15,21.0,181.0,0,142,0.0,0,113817.48,5419.88,0.0,0,Sunny,Summer
2023-03-03,S006,STA-P0013,W02,SUP16,5.0,88.0,0,0,0.0,0,2252.75,450.55,0.0,0,Sunny,Summer
2023-03-03,S007,KIT-P0033,W04,SUP17,49.0,42.0,0,0,0.0,0,19080.11,389.39,0.0,0,Sunny,Summer
2023-03-03,S007,TOY-P0029,W04,SUP11,9.0,64.0,0,0,0.0,0,10747.26,1194.14,0.0,0,Heatwave,Summer
2023-03-03,S009,FUR-P0034,W01,SUP11,11.0,47.0,0,0,0.0,0,65709.49,5973.59,0.0,0,Heatwave,Summer
2023-03-03,S009,STA-P0011,W01,SUP17,5.0,39.0,0,0,0.0,0,3041.1,608.22,0.0,0,Heatwave,Summer
2023-03-03,S010,BEA-P0010,W01,SUP13,7.0,117.0,0,0,0.0,0,4672.85,667.55,0.0,0,Heatwave,Summer
2023-03-03,S010,FUR-P0021,W01,SUP10,2.0,120.0,0,0,0.0,0,47064.88,23532.44,0.0,0,Sunny,Summer
