date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,product_name,category,unit_cost,unit_price,reorder_point,store_name,city,supplier_name,fill_rate,profit
2023-10-24,S004,TOY-P0004,W02,SUP06,32.0,365.0,181,159,3.0,0,1074.53,37.31,10,0,Snowy,Summer,Action Figure,Toys,278.18,506.43,61,Chennai T Nagar Store,Chennai,Nationwide Traders,0.8784530386740331,-7827.2300000000005
2023-10-26,S002,GRO-P0011,W01,SUP05,60.0,206.0,95,86,7.0,0,2037.0,33.95,0,1,Sunny,Summer,Cornflakes 500g,Groceries,253.39,359.78,74,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.9052631578947369,-13166.4
2023-11-05,S002,CLO-P0001,W01,SUP03,132.0,171.0,92,90,1.0,0,1751.64,13.27,0,0,Rainy,Spring,Cotton T-Shirt,Clothing,203.61,369.58,78,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.9782608695652174,-25124.88
2023-11-23,S004,TOY-P0003,W02,SUP06,119.0,249.0,39,36,1.0,0,3892.25,38.48,15,0,Rainy,Summer,Puzzle 500pc,Toys,194.4,296.36,70,Chennai T Nagar Store,Chennai,Nationwide Traders,0.9230769230769231,-19241.350000000002
2023-11-14,S004,ELE-P0013,W02,SUP07,69.0,141.0,37,33,2.0,0,5686.98,82.42,0,0,Sunny,Winter,Laptop Sleeve,Electronics,80.68,110.6,58,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,0.8918918918918919,120.05999999999949
2023-11-07,S001,ELE-P0010,W01,SUP07,81.0,191.0,145,144,1.0,0,5911.46,81.09,10,1,Sunny,Spring,Webcam HD,Electronics,106.45,170.39,63,Pune Central Store,Pune,Horizon Goods Pvt Ltd,0.993103448275862,-2710.9900000000007
2023-10-17,S002,ELE-P0015,W01,SUP04,402.0,429.0,38,35,5.0,0,15333.28,40.15,5,1,Sunny,Spring,LED Strip Lights,Electronics,389.21,687.83,53,Mumbai Andheri Store,Mumbai,Apex Trading Corp,0.9210526315789473,-141129.13999999998
2023-11-21,S003,FUR-P0012,W02,SUP08,241.0,274.0,115,107,3.0,0,5911.73,24.53,0,1,Snowy,Winter,Storage Cabinet,Furniture,88.0,149.89,67,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.9304347826086956,-15296.27
2023-10-04,S004,GRO-P0006,W02,SUP05,160.0,441.0,180,159,2.0,0,12839.04,89.16,10,0,Rainy,Autumn,Masala Mix 200g,Groceries,259.78,474.03,48,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.8833333333333333,-28725.759999999995
2023-11-15,S004,GRO-P0014,W02,SUP01,55.0,133.0,30,29,5.0,0,3115.67,59.63,5,0,Rainy,Spring,Pasta 500g,Groceries,155.33,247.46,59,Chennai T Nagar Store,Chennai,Sunrise Distributors,0.9666666666666667,-5427.480000000001
2023-10-21,S003,GRO-P0008,W02,SUP01,126.0,383.0,22,22,2.0,0,4306.93,37.98,10,1,Snowy,Winter,Brown Bread,Groceries,225.26,312.29,88,Bengaluru Koramangala Store,Bengaluru,Sunrise Distributors,1.0,-24075.829999999998
2023-11-15,S001,TOY-P0015,W01,SUP06,76.0,265.0,81,74,1.0,0,6573.24,86.49,0,0,Rainy,Summer,Kite Set,Toys,137.29,225.53,51,Pune Central Store,Pune,Nationwide Traders,0.9135802469135802,-3860.7999999999993
2023-12-02,S005,TOY-P0018,W03,SUP02,65.0,198.0,193,183,1.0,0,2039.05,31.37,0,0,Cloudy,Spring,Slime Kit,Toys,373.69,508.02,42,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.9481865284974094,-22250.8
2023-10-15,S003,FUR-P0019,W02,SUP08,73.0,163.0,41,39,3.0,0,4149.61,63.16,10,0,Sunny,Winter,Console Table,Furniture,65.72,102.59,48,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.9512195121951219,-647.9499999999998
2023-11-14,S002,GRO-P0003,W01,SUP03,5.0,461.0,158,138,2.0,0,84.88,21.22,20,1,Sunny,Autumn,Wheat Flour 5kg,Groceries,83.06,145.2,58,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.8734177215189873,-330.42
2023-11-03,S003,FUR-P0012,W02,SUP08,55.0,74.0,140,133,3.0,0,850.63,16.28,5,1,Cloudy,Summer,Storage Cabinet,Furniture,88.0,149.89,67,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.95,-3989.37
2023-10-09,S002,GRO-P0006,W01,SUP05,88.0,104.0,52,49,5.0,0,2389.2,27.15,0,1,Snowy,Winter,Masala Mix 200g,Groceries,259.78,474.03,48,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.9423076923076923,-20471.44
2023-11-19,S002,FUR-P0009,W01,SUP02,431.0,500.0,190,174,0.0,0,11153.42,27.24,5,1,Rainy,Autumn,Wall Shelf Set,Furniture,143.44,215.01,63,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9157894736842105,-50669.22
2023-12-08,S004,CLO-P0009,W02,SUP06,377.0,415.0,119,103,7.0,0,24972.67,77.93,15,0,Cloudy,Summer,Casual Shorts,Clothing,118.12,186.63,78,Chennai T Nagar Store,Chennai,Nationwide Traders,0.865546218487395,-19558.570000000007
2023-12-05,S001,ELE-P0014,W01,SUP04,49.0,79.0,86,81,0.0,1,2295.75,55.12,15,0,Cloudy,Winter,Portable Fan,Electronics,368.0,632.9,88,Pune Central Store,Pune,Apex Trading Corp,0.9418604651162791,-15736.25
2023-12-18,S005,TOY-P0017,W03,SUP06,288.0,434.0,69,63,6.0,0,9015.12,32.95,5,0,Rainy,Spring,Art Kit,Toys,85.59,154.07,66,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9130434782608695,-15634.800000000001
2023-10-20,S004,GRO-P0015,W02,SUP03,350.0,447.0,36,36,4.0,0,28200.02,94.79,15,1,Cloudy,Summer,Ketchup 500ml,Groceries,384.47,565.89,73,Chennai T Nagar Store,Chennai,Prime Vendors Ltd,1.0,-106364.48
2023-11-20,S004,CLO-P0001,W02,SUP03,128.0,286.0,28,27,5.0,0,10937.09,94.94,10,1,Rainy,Winter,Cotton T-Shirt,Clothing,203.61,369.58,78,Chennai T Nagar Store,Chennai,Prime Vendors Ltd,0.9642857142857143,-15124.990000000002
2023-11-30,S005,ELE-P0019,W03,SUP07,21.0,157.0,47,43,0.0,0,283.92,16.9,20,1,Cloudy,Summer,Screen Protector,Electronics,349.81,613.96,48,Delhi Connaught Place Store,Delhi,Horizon Goods Pvt Ltd,0.9148936170212766,-7062.09
2023-11-05,S002,TOY-P0010,W01,SUP06,32.0,261.0,55,51,1.0,0,256.51,10.02,20,0,Cloudy,Summer,Dollhouse,Toys,90.42,118.69,47,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.9272727272727272,-2636.9300000000003
2023-12-17,S002,ELE-P0006,W01,SUP07,111.0,160.0,86,75,4.0,0,6008.21,63.68,15,1,Cloudy,Summer,Wireless Earbuds,Electronics,152.76,259.26,54,Mumbai Andheri Store,Mumbai,Horizon Goods Pvt Ltd,0.872093023255814,-10948.150000000001
2023-11-26,S001,GRO-P0018,W01,SUP05,47.0,132.0,161,153,6.0,0,2520.45,63.09,15,0,Cloudy,Spring,Pickle 300g,Groceries,388.18,643.46,60,Pune Central Store,Pune,Bluewave Supplies,0.9503105590062112,-15724.009999999998
2023-10-21,S003,FUR-P0003,W02,SUP08,46.0,500.0,151,135,3.0,0,1999.62,43.47,0,1,Snowy,Winter,Bookshelf 5-Tier,Furniture,100.58,136.99,56,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.8940397350993378,-2627.0600000000004
2023-10-07,S002,FUR-P0013,W01,SUP08,78.0,197.0,91,88,0.0,0,6945.9,89.05,0,0,Cloudy,Winter,Ottoman Stool,Furniture,280.8,487.52,54,Mumbai Andheri Store,Mumbai,Summit Supply Chain,0.967032967032967,-14956.500000000002
2023-12-16,S004,GRO-P0012,W02,SUP05,51.0,176.0,91,89,5.0,0,4302.36,84.36,0,0,Sunny,Winter,Salt 1kg,Groceries,300.39,523.7,80,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.978021978021978,-11017.529999999999
2023-12-16,S005,GRO-P0002,W03,SUP03,300.0,434.0,117,109,4.0,0,18408.15,64.59,5,0,Cloudy,Summer,Sunflower Oil 1L,Groceries,320.2,543.38,55,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,0.9316239316239316,-77651.85
2023-10-09,S005,TOY-P0019,W03,SUP06,273.0,398.0,101,96,2.0,0,2740.92,10.04,0,1,Snowy,Summer,Toy Robot,Toys,365.93,690.78,82,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9504950495049505,-97157.97
2023-10-20,S003,TOY-P0002,W02,SUP02,44.0,96.0,161,148,0.0,0,1426.04,32.41,0,1,Sunny,Autumn,Remote Control Car,Toys,262.11,477.21,66,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.9192546583850931,-10106.8
2023-11-08,S004,TOY-P0020,W02,SUP02,430.0,268.0,77,67,6.0,0,11307.28,27.68,5,0,Cloudy,Winter,Card Game Set,Toys,322.82,544.11,80,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.8701298701298701,-127505.32
2023-11-13,S001,GRO-P0015,W01,SUP03,33.0,435.0,84,76,4.0,0,1217.63,38.84,5,1,Rainy,Spring,Ketchup 500ml,Groceries,384.47,565.89,73,Pune Central Store,Pune,Prime Vendors Ltd,0.9047619047619048,-11469.880000000001
2023-12-19,S002,FUR-P0014,W01,SUP02,295.0,458.0,52,48,6.0,0,20355.0,86.25,20,0,Sunny,Spring,Laptop Table,Furniture,87.71,162.23,78,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9230769230769231,-5519.449999999997
2023-12-23,S005,FUR-P0004,W03,SUP08,166.0,263.0,145,143,3.0,0,12213.62,91.97,20,0,Cloudy,Summer,Bedside Table,Furniture,109.71,203.52,69,Delhi Connaught Place Store,Delhi,Summit Supply Chain,0.9862068965517241,-5998.24
2023-12-05,S004,GRO-P0016,W02,SUP05,159.0,326.0,159,157,4.0,0,8988.83,66.51,15,1,Cloudy,Summer,Biscuits Pack,Groceries,58.7,95.86,86,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.9874213836477987,-344.47000000000116
2023-10-18,S001,TOY-P0016,W01,SUP06,42.0,267.0,87,81,7.0,0,1196.83,35.62,20,1,Sunny,Spring,Toy Drone,Toys,67.24,102.49,60,Pune Central Store,Pune,Nationwide Traders,0.9310344827586207,-1627.25
2023-11-21,S002,CLO-P0016,W01,SUP05,77.0,367.0,189,166,5.0,0,6113.03,79.39,0,1,Snowy,Summer,Ethnic Saree,Clothing,185.62,273.42,80,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.8783068783068783,-8179.71
2023-11-18,S004,FUR-P0013,W02,SUP08,123.0,123.0,92,86,0.0,0,5856.52,50.12,5,0,Snowy,Summer,Ottoman Stool,Furniture,280.8,487.52,54,Chennai T Nagar Store,Chennai,Summit Supply Chain,0.9347826086956522,-28681.88
2023-10-06,S002,TOY-P0009,W01,SUP06,81.0,205.0,123,120,6.0,0,5095.87,78.64,20,1,Rainy,Spring,Building Blocks Mini,Toys,107.94,158.76,86,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.975609756097561,-3647.2699999999995
2023-11-20,S002,GRO-P0003,W01,SUP03,69.0,239.0,171,155,1.0,0,2937.19,50.08,15,0,Cloudy,Spring,Wheat Flour 5kg,Groceries,83.06,145.2,58,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.9064327485380117,-2793.9500000000003
2023-10-08,S005,TOY-P0019,W03,SUP06,236.0,322.0,124,115,3.0,0,14830.36,73.93,15,0,Snowy,Summer,Toy Robot,Toys,365.93,690.78,82,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9274193548387096,-71529.12
2023-11-14,S001,GRO-P0004,W01,SUP03,28.0,414.0,192,175,3.0,0,1290.02,57.59,20,0,Sunny,Winter,Green Tea Pack,Groceries,377.88,545.88,53,Pune Central Store,Pune,Prime Vendors Ltd,0.9114583333333334,-9290.619999999999
2023-10-13,S001,FUR-P0003,W01,SUP08,58.0,307.0,36,36,3.0,0,2302.31,46.7,15,1,Snowy,Autumn,Bookshelf 5-Tier,Furniture,100.58,136.99,56,Pune Central Store,Pune,Summit Supply Chain,1.0,-3531.3300000000004
2023-12-18,S005,ELE-P0019,W03,SUP07,271.0,355.0,64,62,3.0,0,21350.33,82.93,5,1,Sunny,Autumn,Screen Protector,Electronics,349.81,613.96,48,Delhi Connaught Place Store,Delhi,Horizon Goods Pvt Ltd,0.96875,-73448.18
2023-12-07,S003,CLO-P0017,W02,SUP03,4.0,172.0,88,79,6.0,0,251.41,66.16,5,0,Rainy,Spring,Denim Jacket,Clothing,98.91,140.45,74,Bengaluru Koramangala Store,Bengaluru,Prime Vendors Ltd,0.8977272727272727,-144.23
2023-10-27,S004,TOY-P0006,W02,SUP06,6.0,120.0,184,169,6.0,0,200.76,33.46,0,1,Cloudy,Winter,Board Game,Toys,335.8,457.75,77,Chennai T Nagar Store,Chennai,Nationwide Traders,0.9184782608695652,-1814.0400000000002
2023-11-23,S002,GRO-P0001,W01,SUP05,218.0,456.0,93,92,7.0,0,19944.82,91.49,0,1,Rainy,Winter,Basmati Rice 5kg,Groceries,362.71,584.44,84,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.989247311827957,-59125.96
2023-10-16,S002,ELE-P0018,W01,SUP07,179.0,212.0,107,101,4.0,0,3922.79,24.35,10,1,Rainy,Summer,Memory Card 64GB,Electronics,157.08,258.79,50,Mumbai Andheri Store,Mumbai,Horizon Goods Pvt Ltd,0.9439252336448598,-24194.530000000002
2023-10-12,S005,CLO-P0013,W03,SUP05,51.0,498.0,146,131,2.0,0,718.08,14.08,0,1,Sunny,Winter,Rain Jacket,Clothing,216.5,310.93,46,Delhi Connaught Place Store,Delhi,Bluewave Supplies,0.8972602739726028,-10323.42
2023-11-05,S005,FUR-P0007,W03,SUP08,206.0,211.0,162,154,1.0,0,6765.04,41.05,20,1,Cloudy,Autumn,Shoe Rack,Furniture,78.96,125.7,79,Delhi Connaught Place Store,Delhi,Summit Supply Chain,0.9506172839506173,-9500.719999999998
2023-10-16,S001,GRO-P0020,W01,SUP03,105.0,411.0,169,146,1.0,0,1730.3,18.31,10,0,Cloudy,Summer,Instant Noodles Pack,Groceries,56.24,76.79,79,Pune Central Store,Pune,Prime Vendors Ltd,0.863905325443787,-4174.9
2023-10-13,S003,GRO-P0010,W02,SUP01,144.0,194.0,116,111,1.0,0,10775.52,74.83,0,0,Cloudy,Spring,Peanut Butter 400g,Groceries,92.64,148.58,73,Bengaluru Koramangala Store,Bengaluru,Sunrise Distributors,0.9568965517241379,-2564.6399999999994
2023-10-04,S004,FUR-P0019,W02,SUP08,409.0,484.0,139,130,1.0,0,10251.59,27.85,10,1,Rainy,Spring,Console Table,Furniture,65.72,102.59,48,Chennai T Nagar Store,Chennai,Summit Supply Chain,0.935251798561151,-16627.89
2023-10-29,S004,GRO-P0017,W02,SUP01,59.0,111.0,20,18,0.0,0,2481.89,46.74,10,0,Snowy,Spring,Jaggery 500g,Groceries,87.06,120.51,71,Chennai T Nagar Store,Chennai,Sunrise Distributors,0.9,-2654.65
2023-10-30,S005,GRO-P0003,W03,SUP03,72.0,402.0,96,90,4.0,0,3094.42,45.24,5,0,Sunny,Spring,Wheat Flour 5kg,Groceries,83.06,145.2,58,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,0.9375,-2885.8999999999996
2023-11-25,S003,GRO-P0005,W02,SUP01,81.0,257.0,72,69,1.0,0,4060.08,58.97,15,1,Rainy,Summer,Organic Honey 500g,Groceries,340.89,474.51,46,Bengaluru Koramangala Store,Bengaluru,Sunrise Distributors,0.9583333333333334,-23552.010000000002
2023-11-15,S002,TOY-P0015,W01,SUP06,217.0,451.0,198,168,5.0,0,16717.68,85.6,10,1,Sunny,Summer,Kite Set,Toys,137.29,225.53,51,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8484848484848485,-13074.249999999996
2023-12-23,S005,CLO-P0009,W03,SUP06,13.0,239.0,73,64,2.0,0,960.7,73.9,0,0,Cloudy,Autumn,Casual Shorts,Clothing,118.12,186.63,78,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.8767123287671232,-574.8599999999999
2023-11-16,S003,CLO-P0008,W02,SUP06,312.0,499.0,69,65,2.0,0,12668.14,42.74,5,0,Cloudy,Summer,Kids T-Shirt,Clothing,389.74,715.51,57,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.9420289855072463,-108930.74
2023-12-04,S002,TOY-P0007,W01,SUP06,42.0,338.0,155,137,4.0,0,455.62,13.56,20,1,Snowy,Winter,Toy Train Set,Toys,258.05,358.1,43,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8838709677419355,-10382.48
2023-11-15,S001,CLO-P0018,W01,SUP06,102.0,227.0,116,105,0.0,0,978.84,11.29,15,1,Cloudy,Spring,Cargo Pants,Clothing,325.42,552.86,40,Pune Central Store,Pune,Nationwide Traders,0.9051724137931034,-32214.000000000004
2023-12-09,S005,ELE-P0014,W03,SUP04,28.0,395.0,188,185,2.0,0,1962.52,70.09,0,1,Cloudy,Autumn,Portable Fan,Electronics,368.0,632.9,88,Delhi Connaught Place Store,Delhi,Apex Trading Corp,0.9840425531914894,-8341.48
2023-12-24,S003,TOY-P0011,W02,SUP06,49.0,269.0,164,153,3.0,0,738.45,17.73,15,1,Cloudy,Autumn,Toy Kitchen Set,Toys,111.12,148.02,42,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.9329268292682927,-4706.43
2023-10-24,S001,ELE-P0017,W01,SUP04,49.0,114.0,69,63,4.0,0,3286.92,83.85,20,0,Cloudy,Spring,Bluetooth Adapter,Electronics,365.91,575.75,44,Pune Central Store,Pune,Apex Trading Corp,0.9130434782608695,-14642.67
2023-12-13,S003,ELE-P0018,W02,SUP07,167.0,194.0,110,100,4.0,0,8565.51,53.99,5,1,Rainy,Summer,Memory Card 64GB,Electronics,157.08,258.79,50,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,0.9090909090909091,-17666.85
2023-12-05,S002,GRO-P0003,W01,SUP03,345.0,416.0,88,77,6.0,0,11004.12,35.44,10,1,Cloudy,Spring,Wheat Flour 5kg,Groceries,83.06,145.2,58,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.875,-17651.58
2023-11-30,S002,GRO-P0013,W01,SUP05,2.0,120.0,183,156,6.0,0,118.55,65.86,10,1,Snowy,Winter,Sugar 1kg,Groceries,93.31,173.23,46,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.8524590163934426,-68.07000000000001
2023-12-26,S001,CLO-P0005,W01,SUP06,458.0,476.0,200,179,3.0,0,33763.76,77.6,5,1,Snowy,Autumn,Hoodie,Clothing,337.97,529.28,72,Pune Central Store,Pune,Nationwide Traders,0.895,-121026.5
2023-10-13,S001,GRO-P0013,W01,SUP05,17.0,98.0,124,120,7.0,0,583.27,34.31,0,1,Snowy,Winter,Sugar 1kg,Groceries,93.31,173.23,46,Pune Central Store,Pune,Bluewave Supplies,0.967741935483871,-1003.0
2023-12-08,S004,ELE-P0010,W02,SUP07,182.0,236.0,51,50,6.0,0,2210.21,15.18,20,1,Sunny,Spring,Webcam HD,Electronics,106.45,170.39,63,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,0.9803921568627451,-17163.690000000002
2023-10-16,S005,ELE-P0002,W03,SUP04,125.0,197.0,45,39,2.0,0,7077.38,62.91,10,1,Cloudy,Spring,Bluetooth Speaker,Electronics,272.15,444.19,78,Delhi Connaught Place Store,Delhi,Apex Trading Corp,0.8666666666666667,-26941.37
2023-11-09,S002,TOY-P0007,W01,SUP06,21.0,60.0,76,71,3.0,0,1893.57,90.17,0,0,Cloudy,Winter,Toy Train Set,Toys,258.05,358.1,43,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.9342105263157895,-3525.4800000000005
2023-11-22,S001,ELE-P0012,W01,SUP04,363.0,398.0,72,71,4.0,0,25006.34,86.11,20,1,Rainy,Summer,Phone Stand,Electronics,155.53,261.01,59,Pune Central Store,Pune,Apex Trading Corp,0.9861111111111112,-31451.05
2023-10-27,S001,CLO-P0008,W01,SUP06,292.0,441.0,32,28,2.0,0,17157.92,58.76,0,0,Sunny,Summer,Kids T-Shirt,Clothing,389.74,715.51,57,Pune Central Store,Pune,Nationwide Traders,0.875,-96646.16
2023-10-25,S001,ELE-P0019,W01,SUP07,5.0,451.0,130,125,0.0,0,207.2,41.44,0,1,Cloudy,Summer,Screen Protector,Electronics,349.81,613.96,48,Pune Central Store,Pune,Horizon Goods Pvt Ltd,0.9615384615384616,-1541.85
2023-11-23,S001,CLO-P0008,W01,SUP06,206.0,257.0,38,33,1.0,0,4547.86,24.53,10,1,Rainy,Spring,Kids T-Shirt,Clothing,389.74,715.51,57,Pune Central Store,Pune,Nationwide Traders,0.868421052631579,-75738.58
2023-11-22,S002,TOY-P0012,W01,SUP02,199.0,285.0,179,178,0.0,0,2393.47,14.15,15,1,Rainy,Summer,Bicycle Kids,Toys,288.25,442.8,69,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.994413407821229,-54968.28
2023-11-08,S005,GRO-P0005,W03,SUP01,48.0,451.0,27,25,3.0,0,1290.72,26.89,0,1,Cloudy,Autumn,Organic Honey 500g,Groceries,340.89,474.51,46,Delhi Connaught Place Store,Delhi,Sunrise Distributors,0.9259259259259259,-15072.0
2023-11-09,S003,GRO-P0002,W02,SUP03,262.0,441.0,148,140,6.0,0,18613.27,83.58,15,1,Sunny,Autumn,Sunflower Oil 1L,Groceries,320.2,543.38,55,Bengaluru Koramangala Store,Bengaluru,Prime Vendors Ltd,0.9459459459459459,-65279.12999999999
2023-10-16,S003,ELE-P0002,W02,SUP04,79.0,381.0,72,62,0.0,0,5965.29,83.9,10,1,Rainy,Summer,Bluetooth Speaker,Electronics,272.15,444.19,78,Bengaluru Koramangala Store,Bengaluru,Apex Trading Corp,0.8611111111111112,-15534.559999999998
2023-11-24,S005,CLO-P0006,W03,SUP05,69.0,397.0,108,98,0.0,0,2678.55,45.67,15,1,Snowy,Autumn,Track Pants,Clothing,244.1,326.68,51,Delhi Connaught Place Store,Delhi,Bluewave Supplies,0.9074074074074074,-14164.349999999999
2023-11-02,S004,FUR-P0018,W02,SUP02,72.0,334.0,167,164,2.0,0,2867.22,46.85,15,0,Rainy,Summer,Recliner Chair,Furniture,139.59,259.86,65,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9820359281437125,-7183.26
2023-10-05,S003,FUR-P0019,W02,SUP08,4.0,152.0,61,54,7.0,0,111.95,29.46,5,1,Rainy,Autumn,Console Table,Furniture,65.72,102.59,48,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.8852459016393442,-150.93
2023-10-21,S001,GRO-P0009,W01,SUP05,4.0,68.0,170,147,4.0,0,117.73,36.79,20,1,Snowy,Autumn,Coffee Powder 250g,Groceries,130.38,179.81,40,Pune Central Store,Pune,Bluewave Supplies,0.8647058823529412,-403.78999999999996
2023-10-28,S002,CLO-P0006,W01,SUP05,133.5,169.0,99,87,3.0,0,9769.32,74.01,0,1,Sunny,Autumn,Track Pants,Clothing,244.1,326.68,51,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.8787878787878788,-22818.03
2023-11-23,S002,CLO-P0013,W01,SUP05,246.0,306.0,73,68,7.0,0,9726.1,43.93,10,0,Snowy,Spring,Rain Jacket,Clothing,216.5,310.93,46,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.9315068493150684,-43532.9
2023-11-25,S001,ELE-P0009,W01,SUP04,376.0,466.0,60,53,1.0,0,33418.88,88.88,0,0,Sunny,Spring,USB Hub,Electronics,81.52,141.31,41,Pune Central Store,Pune,Apex Trading Corp,0.8833333333333333,2767.3600000000006
2023-11-01,S004,GRO-P0003,W02,SUP03,166.0,331.0,37,33,3.0,0,1828.66,12.24,10,1,Rainy,Winter,Wheat Flour 5kg,Groceries,83.06,145.2,58,Chennai T Nagar Store,Chennai,Prime Vendors Ltd,0.8918918918918919,-11959.300000000001
2023-10-16,S003,FUR-P0011,W02,SUP08,91.0,304.0,133,131,4.0,0,4303.84,52.55,10,0,Rainy,Summer,Dining Chair,Furniture,363.66,503.36,81,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.9849624060150376,-28789.220000000005
2023-10-15,S001,CLO-P0009,W01,SUP06,46.0,75.0,64,62,2.0,1,1415.42,36.2,15,1,Sunny,Summer,Casual Shorts,Clothing,118.12,186.63,78,Pune Central Store,Pune,Nationwide Traders,0.96875,-4018.1000000000004
2023-12-31,S004,FUR-P0016,W02,SUP02,221.0,338.0,23,20,3.0,0,14480.25,68.97,5,1,Rainy,Summer,Bar Stool,Furniture,340.43,607.65,58,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.8695652173913043,-60754.78
2023-12-12,S003,ELE-P0010,W02,SUP07,378.0,452.0,181,166,7.0,0,13433.55,41.81,15,0,Rainy,Autumn,Webcam HD,Electronics,106.45,170.39,63,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,0.9171270718232044,-26804.55
2023-12-09,S004,TOY-P0001,W02,SUP02,158.0,245.0,133,132,0.0,0,8759.84,58.36,5,0,Sunny,Winter,Building Blocks Set,Toys,328.89,473.46,81,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9924812030075187,-43204.78
2023-11-04,S003,GRO-P0016,W02,SUP05,69.0,214.0,165,145,0.0,0,2006.52,36.35,20,1,Cloudy,Spring,Biscuits Pack,Groceries,58.7,95.86,86,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.8787878787878788,-2043.7800000000002
2023-10-06,S005,GRO-P0004,W03,SUP03,21.0,347.0,157,146,6.0,0,237.3,11.3,0,1,Sunny,Winter,Green Tea Pack,Groceries,377.88,545.88,53,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,0.9299363057324841,-7698.179999999999
2023-12-16,S002,TOY-P0004,W01,SUP06,75.0,140.0,152,132,1.0,0,4994.18,78.34,15,0,Sunny,Summer,Action Figure,Toys,278.18,506.43,61,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.868421052631579,-15869.32
2023-11-05,S003,GRO-P0006,W02,SUP05,38.0,92.0,20,18,2.0,0,461.17,15.17,20,1,Cloudy,Winter,Masala Mix 200g,Groceries,259.78,474.03,48,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.9,-9410.47
2023-10-23,S004,GRO-P0019,W02,SUP01,34.0,474.0,36,33,7.0,0,3179.29,98.43,5,0,Snowy,Spring,Milk Powder 500g,Groceries,331.53,523.96,86,Chennai T Nagar Store,Chennai,Sunrise Distributors,0.9166666666666666,-8092.729999999999
2023-10-21,S005,GRO-P0013,W03,SUP05,75.0,425.0,20,20,0.0,0,4394.92,65.11,10,0,Rainy,Autumn,Sugar 1kg,Groceries,93.31,173.23,46,Delhi Connaught Place Store,Delhi,Bluewave Supplies,1.0,-2603.33
2023-12-21,S001,CLO-P0011,W01,SUP06,277.0,437.0,84,75,4.0,0,16544.66,74.66,20,0,Sunny,Summer,Sports Jersey,Clothing,388.63,581.19,77,Pune Central Store,Pune,Nationwide Traders,0.8928571428571429,-91105.84999999999
